dynasty	28.89534730382247
mi	28.89534730382247
battle	28.89534730382247
president	28.890670459037324
over	28.890670459037324
killed	28.606234930895482
national	28.533995515098592
although	28.405012688098807
under	28.17732057115986
more	28.17732057115986
that	27.815176133666156
ph	27.725887222397812
cambodia	27.725887222397812
thi	27.69137449949653
kerry	27.63102111592855
include	27.360444511379704
air	27.07375805959751
republic	27.00036970901938
k	26.5724312243505
soviet	26.562932435831517
combat	26.562932435831517
used	26.562932435831517
station	26.487401695170593
cities	26.487401695170593
northern	26.33959286127792
thieu	25.751006598945605
weapons	25.751006598945605
tet	25.751006598945605
servicemen	25.751006598945605
units	25.656140492476343
election	25.656140492476343
diplomatic	25.656140492476343
aid	25.646445680717974
led	25.541281188299536
laos	25.541281188299536
o	25.541281188299536
urbanisation	25.328436022934504
growth	25.328436022934504
massacre	25.328436022934504
gdp	25.328436022934504
species	25.328436022934504
education	25.283428890844657
hu	25.283428890844657
april	25.030455564533547
ch	24.967246075711266
saigon	24.967246075711266
civilians	24.95329850015803
d	24.95329850015803
operations	24.739849760602187
are	24.322647093248865
france	24.260151319598084
nationalist	24.07945608651872
power	24.008804317001562
southern	24.008804317001562
all	23.89722124389507
i	23.876359990620443
tonkin	23.823559028728035
agent	23.823559028728035
involvement	23.823559028728035
first	23.653216439306235
democratic	23.56700413903814
part	23.497978693235574
political	23.183871356017605
ho	23.183871356017605
vet	23.02585092994046
folk	23.02585092994046
tons	23.02585092994046
crimes	23.02585092994046
end	22.98715306946958
orange	22.90726829685388
trade	22.90726829685388
ended	22.875483282192786
civilian	22.875483282192786
defense	22.875483282192786
time	22.827196412078873
than	22.827196412078873
airport	22.532130774077405
mw	22.532130774077405
australian	22.532130774077405
mccain	22.532130774077405
operation	22.476327445703593
many	22.314355131420978
economic	22.18070977791825
japan	22.18070977791825
such	22.11384652420141
chi	22.11384652420141
most	22.11384652420141
other	22.091211580106766
music	21.990977564979723
increased	21.990977564979723
anti	21.9655018219376
them	21.9655018219376
bombing	21.67151047786685
khmer	21.487562597358306
japanese	21.487562597358306
no	21.487562597358306
long	21.45467619817161
armed	21.074686833105567
based	21.074686833105567
especially	21.074686833105567
movement	21.074686833105567
government	21.07210313156527
chemical	20.922692861643302
trung	20.922692861643302
americans	20.79441541679836
personnel	20.79441541679836
reports	20.723265836946414
cpv	20.723265836946414
missionaries	20.723265836946414
months	20.723265836946414
mhz	20.723265836946414
he	20.68714674844648
river	20.467537673540914
border	20.467537673540914
recent	20.467537673540914
according	20.433024950639627
among	20.433024950639627
caused	20.15839610123141
delta	20.15839610123141
agreement	20.15839610123141
elections	20.101268236238415
served	20.101268236238415
estimated	20.101268236238415
international	19.973796860569013
but	19.85977606696467
could	19.408121055678468
conflict	19.408121055678468
accords	19.408121055678468
technology	19.313254949209202
mia	19.313254949209202
sources	19.313254949209202
heads	19.313254949209202
nuclear	19.263564869214978
voice	19.263564869214978
department	19.263564869214978
strategy	19.263564869214978
largest	19.242105369357258
ground	19.242105369357258
because	18.714973875118524
much	18.714973875118524
public	18.547097084814084
about	18.547097084814084
female	18.420680743952367
waste	18.420680743952367
wrote	18.420680743952367
normalization	18.420680743952367
operate	18.420680743952367
missile	18.420680743952367
march	18.389722455575665
out	18.389722455575665
years	18.389722455575665
fighting	18.325814637483102
casualties	18.325814637483102
communists	18.325814637483102
main	18.325814637483102
central	18.190422140875352
began	18.190422140875352
attack	18.059592064889042
dropped	18.059592064889042
scale	18.059592064889042
peace	18.021826694558577
supported	18.021826694558577
socialist	18.021826694558577
independence	18.021826694558577
geneva	18.021826694558577
union	17.878896831809676
number	17.83374719693662
market	17.703817036775103
f	17.703817036775103
roads	17.703817036775103
unit	17.703817036775103
team	17.703817036775103
can	17.703817036775103
area	17.703817036775103
fire	17.703817036775103
became	17.477072252997885
when	17.477072252997885
aircraft	17.409523905608946
era	17.409523905608946
cochinchina	17.409523905608946
made	17.368071208043684
party	17.368071208043684
being	17.368071208043684
major	17.368071208043684
media	17.328679513998633
emperor	17.328679513998633
popular	17.328679513998633
system	17.328679513998633
language	17.328679513998633
approximately	17.328679513998633
security	17.328679513998633
third	17.328679513998633
total	16.857245584277695
modern	16.855619260563106
reforms	16.855619260563106
rule	16.635532333438686
name	16.635532333438686
further	16.635532333438686
throughout	16.635532333438686
civil	16.635532333438686
point	16.493233173734794
action	16.493233173734794
pro	16.493233173734794
invasion	16.493233173734794
rouge	16.493233173734794
issue	16.493233173734794
withdrawal	16.493233173734794
arms	16.493233173734794
sea	16.493233173734794
nam	16.40704742118169
known	16.40704742118169
asia	16.346419960511703
large	16.346419960511703
service	16.346419960511703
control	16.346419960511703
early	16.346419960511703
universities	16.11809565095832
traumatic	16.11809565095832
portuguese	16.11809565095832
morale	16.094379124341003
we	16.094379124341003
climate	16.094379124341003
bombs	16.094379124341003
centuries	16.094379124341003
road	16.094379124341003
using	16.094379124341003
sector	16.094379124341003
helicopters	16.094379124341003
drug	16.094379124341003
significant	15.942385152878742
included	15.942385152878742
those	15.942385152878742
any	15.942385152878742
day	15.835594336745713
since	15.693697533304226
heavily	15.65164645623717
network	15.65164645623717
company	15.65164645623717
died	15.65164645623717
small	15.65164645623717
failure	15.65164645623717
buddhist	15.65164645623717
missing	15.65164645623717
kh	15.65164645623717
broadcast	15.65164645623717
negotiations	15.65164645623717
found	15.576942441860638
still	15.576942441860638
considered	15.576942441860638
ministry	15.576942441860638
crisis	15.576942441860638
black	15.576942441860638
available	15.576942441860638
society	15.576942441860638
opposition	15.576942441860638
mekong	15.576942441860638
supply	15.576942441860638
navy	15.576942441860638
september	15.324768712979722
launched	15.324768712979722
july	15.324768712979722
times	15.249237972318797
special	15.249237972318797
congress	15.249237972318797
john	15.249237972318797
like	15.249237972318797
minister	15.249237972318797
during	14.855832707753516
now	14.813943089213732
non	14.813943089213732
others	14.660651709986482
developed	14.660651709986482
ethnic	14.660651709986482
red	14.660651709986482
film	14.660651709986482
refugees	14.660651709986482
victory	14.660651709986482
gulf	14.660651709986482
foreign	14.623672701488028
may	14.623672701488028
level	14.556090791758852
signed	14.556090791758852
destroy	14.484941211906902
eisenhower	14.484941211906902
figures	14.484941211906902
landlords	14.484941211906902
boat	14.484941211906902
concern	14.484941211906902
stress	14.484941211906902
protests	14.484941211906902
partition	14.484941211906902
believed	14.484941211906902
live	14.484941211906902
uss	14.484941211906902
cultural	14.484941211906902
tanks	14.484941211906902
declined	14.484941211906902
failed	14.447673651911234
rice	14.447673651911234
conventional	14.447673651911234
take	14.447673651911234
heavy	14.447673651911234
tactics	14.447673651911234
officers	14.447673651911234
cham	14.447673651911234
languages	14.447673651911234
estimates	14.447673651911234
growing	14.447673651911234
body	14.447673651911234
involved	14.447673651911234
home	14.447673651911234
massive	14.447673651911234
access	14.447673651911234
coup	14.447673651911234
autonomous	14.447673651911234
du	14.447673651911234
defeated	14.447673651911234
vietnamization	14.447673651911234
southeast	14.303117465447741
continued	14.303117465447741
before	14.303117465447741
where	14.303117465447741
program	14.266997757549296
through	14.266997757549296
established	13.910322813610563
billion	13.862943611198906
along	13.862943611198906
highlands	13.862943611198906
zealand	13.862943611198906
traditional	13.862943611198906
another	13.862943611198906
capital	13.862943611198906
following	13.834900181481006
bilateral	13.815510557964275
farmers	13.815510557964275
offensives	13.815510557964275
mcnamara	13.815510557964275
ranked	13.815510557964275
sq	13.815510557964275
factories	13.815510557964275
insurgents	13.815510557964275
diary	13.815510557964275
oss	13.815510557964275
mias	13.815510557964275
lift	13.815510557964275
nanyue	13.815510557964275
tourism	13.815510557964275
york	13.815510557964275
tank	13.815510557964275
high	13.792291841681749
western	13.792291841681749
around	13.792291841681749
group	13.792291841681749
december	13.792291841681749
health	13.744360978112326
catholic	13.744360978112326
free	13.744360978112326
series	13.744360978112326
role	13.744360978112326
intelligence	13.744360978112326
chief	13.744360978112326
range	13.744360978112326
provinces	13.744360978112326
both	13.553647869671831
form	13.281466217915758
policy	13.281466217915758
despite	13.281466217915758
frequent	13.243700847585297
royal	13.243700847585297
provincial	13.243700847585297
opposed	13.243700847585297
ordered	13.243700847585297
executions	13.243700847585297
introduced	13.243700847585297
broadcasting	13.243700847585297
local	13.243700847585297
cambodian	13.243700847585297
strategic	13.243700847585297
parties	13.243700847585297
treatment	13.243700847585297
private	13.243700847585297
drv	13.243700847585297
referred	13.243700847585297
history	13.196972925733098
areas	13.196972925733098
well	13.196972925733098
days	13.16979643063896
five	13.16979643063896
trail	13.16979643063896
provided	13.16979643063896
second	13.16979643063896
y	13.16979643063896
within	13.16979643063896
leadership	13.16979643063896
assistance	13.16979643063896
freedom	13.16979643063896
front	13.16979643063896
plan	13.16979643063896
per	13.16979643063896
development	13.16979643063896
oriented	12.875503299472802
festivals	12.875503299472802
relatively	12.875503299472802
consulate	12.875503299472802
highest	12.875503299472802
recorded	12.875503299472802
search	12.875503299472802
duty	12.875503299472802
annam	12.875503299472802
fish	12.875503299472802
zones	12.875503299472802
torture	12.875503299472802
invaded	12.875503299472802
lost	12.875503299472802
ky	12.875503299472802
holidays	12.875503299472802
food	12.875503299472802
plant	12.875503299472802
phan	12.875503299472802
attempted	12.875503299472802
advisors	12.828070246238171
oil	12.828070246238171
took	12.828070246238171
lao	12.828070246238171
secretary	12.828070246238171
numbers	12.828070246238171
urban	12.828070246238171
regions	12.828070246238171
america	12.828070246238171
university	12.828070246238171
higher	12.828070246238171
left	12.770640594149768
ii	12.770640594149768
culture	12.770640594149768
there	12.496038873595747
controlled	12.476649250079015
colonial	12.476649250079015
mainly	12.476649250079015
paris	12.476649250079015
gi	12.476649250079015
followed	12.476649250079015
television	12.476649250079015
former	12.259814970383777
last	12.259814970383777
though	12.259814970383777
sent	12.259814970383777
or	12.11645930065003
communism	12.03972804325936
richard	12.03972804325936
frequency	12.03972804325936
literature	12.03972804325936
artillery	12.03972804325936
insurgency	12.03972804325936
base	12.03972804325936
constitution	12.03972804325936
territorial	12.03972804325936
religion	12.03972804325936
cooperation	12.03972804325936
pathet	12.03972804325936
village	12.03972804325936
visit	12.03972804325936
infrastructure	12.03972804325936
mass	12.03972804325936
attacks	12.03972804325936
channel	12.03972804325936
da	11.911779514364017
poor	11.911779514364017
often	11.911779514364017
global	11.911779514364017
line	11.911779514364017
wounded	11.911779514364017
side	11.911779514364017
corps	11.911779514364017
catholics	11.911779514364017
strong	11.911779514364017
said	11.911779514364017
vote	11.911779514364017
own	11.911779514364017
rights	11.911779514364017
phase	11.911779514364017
created	11.911779514364017
asian	11.911779514364017
world	11.826608219653117
only	11.826608219653117
province	11.78350206951907
officials	11.78350206951907
rural	11.78350206951907
embassy	11.78350206951907
almost	11.78350206951907
assembly	11.78350206951907
australia	11.78350206951907
provisional	11.78350206951907
june	11.748989346617787
cuban	11.51292546497023
myth	11.51292546497023
sanitation	11.51292546497023
migrants	11.51292546497023
my	11.51292546497023
bombings	11.51292546497023
centres	11.51292546497023
buddhism	11.51292546497023
agriculture	11.51292546497023
kissinger	11.51292546497023
pollution	11.51292546497023
pleiku	11.51292546497023
sauce	11.51292546497023
bi	11.51292546497023
light	11.51292546497023
sihanouk	11.51292546497023
soviets	11.51292546497023
focused	11.51292546497023
firepower	11.51292546497023
visitors	11.51292546497023
subdivided	11.51292546497023
cooperatives	11.51292546497023
historiography	11.51292546497023
shock	11.266065387038703
infantry	11.266065387038703
guard	11.266065387038703
journalist	11.266065387038703
won	11.266065387038703
recognised	11.266065387038703
leave	11.266065387038703
coups	11.266065387038703
season	11.266065387038703
near	11.266065387038703
characters	11.266065387038703
executed	11.266065387038703
troop	11.266065387038703
elements	11.266065387038703
court	11.266065387038703
mountains	11.266065387038703
written	11.266065387038703
science	11.266065387038703
project	11.266065387038703
rifle	11.266065387038703
tactical	11.266065387038703
attacking	11.266065387038703
impact	11.266065387038703
usually	11.266065387038703
countryside	11.266065387038703
count	11.266065387038703
villages	11.266065387038703
institutions	11.266065387038703
nearly	11.238163722851796
later	11.157177565710489
thailand	11.090354888959125
widely	11.090354888959125
fight	11.090354888959125
reported	11.090354888959125
allies	11.090354888959125
remained	11.090354888959125
fought	11.090354888959125
post	11.090354888959125
place	11.090354888959125
additional	10.995488782489861
less	10.995488782489861
head	10.995488782489861
increasingly	10.995488782489861
men	10.995488782489861
various	10.995488782489861
secret	10.995488782489861
key	10.995488782489861
gia	10.995488782489861
senate	10.995488782489861
every	10.995488782489861
ceasefire	10.995488782489861
owned	10.995488782489861
cao	10.995488782489861
situation	10.995488782489861
active	10.995488782489861
hours	10.995488782489861
east	10.995488782489861
human	10.995488782489861
instead	10.835755238933425
equipment	10.835755238933425
planned	10.835755238933425
annual	10.835755238933425
success	10.835755238933425
increase	10.835755238933425
transportation	10.835755238933425
kinh	10.835755238933425
toward	10.835755238933425
films	10.835755238933425
noted	10.835755238933425
managed	10.835755238933425
presidential	10.835755238933425
schools	10.835755238933425
washington	10.835755238933425
resolution	10.835755238933425
cases	10.835755238933425
includes	10.835755238933425
tensions	10.835755238933425
claims	10.835755238933425
x	10.835755238933425
indigenous	10.835755238933425
energy	10.835755238933425
average	10.835755238933425
not	10.746772597098287
members	10.727338099085806
will	10.727338099085806
p	10.727338099085806
back	10.727338099085806
these	10.487746911767859
leader	10.39720770839918
groups	10.39720770839918
issues	10.39720770839918
forced	10.39720770839918
reached	10.39720770839918
sought	10.39720770839918
guerrilla	10.216512475319814
late	10.216512475319814
revolutionary	10.216512475319814
english	10.216512475319814
parts	10.216512475319814
him	10.079198050615705
limited	10.079198050615705
attempts	10.079198050615705
approved	10.079198050615705
stations	10.079198050615705
change	10.079198050615705
cia	10.079198050615705
commander	10.079198050615705
district	10.079198050615705
re	10.079198050615705
social	10.079198050615705
lower	10.079198050615705
zone	10.079198050615705
religious	10.079198050615705
establish	10.079198050615705
mid	10.079198050615705
proclaimed	10.079198050615705
km	10.079198050615705
located	10.079198050615705
beginning	10.079198050615705
up	10.04145980913944
october	9.986898430284507
november	9.986898430284507
called	9.986898430284507
full	9.705686851553823
same	9.705686851553823
captured	9.705686851553823
due	9.705686851553823
prime	9.705686851553823
regime	9.704060527839234
larger	9.704060527839234
across	9.704060527839234
claimed	9.704060527839234
life	9.704060527839234
allowed	9.704060527839234
widespread	9.704060527839234
conference	9.704060527839234
majority	9.704060527839234
grew	9.656627474604601
her	9.656627474604601
spending	9.656627474604601
internal	9.656627474604601
designed	9.656627474604601
committed	9.656627474604601
refugee	9.656627474604601
sites	9.656627474604601
able	9.656627474604601
immediately	9.656627474604601
stability	9.656627474604601
ptsd	9.656627474604601
significantly	9.656627474604601
furthermore	9.656627474604601
field	9.656627474604601
retreat	9.656627474604601
na	9.656627474604601
remaining	9.656627474604601
involving	9.656627474604601
william	9.656627474604601
pentagon	9.656627474604601
shift	9.656627474604601
primary	9.656627474604601
informed	9.656627474604601
suggested	9.656627474604601
dry	9.656627474604601
trained	9.656627474604601
face	9.656627474604601
kill	9.656627474604601
escalation	9.656627474604601
reduced	9.656627474604601
industry	9.656627474604601
centers	9.656627474604601
eastern	9.656627474604601
ten	9.656627474604601
victims	9.656627474604601
legacy	9.656627474604601
khu	9.656627474604601
phu	9.656627474604601
coastal	9.656627474604601
producer	9.656627474604601
representative	9.656627474604601
vn	9.656627474604601
whom	9.656627474604601
upon	9.656627474604601
francisco	9.656627474604601
james	9.656627474604601
improved	9.656627474604601
thai	9.656627474604601
observed	9.656627474604601
declared	9.631782434607489
losses	9.631782434607489
birth	9.631782434607489
changes	9.631782434607489
deployment	9.631782434607489
drugs	9.631782434607489
administrative	9.631782434607489
sides	9.631782434607489
article	9.631782434607489
different	9.631782434607489
launch	9.631782434607489
played	9.631782434607489
representatives	9.631782434607489
traffic	9.631782434607489
notable	9.631782434607489
alliance	9.631782434607489
statistics	9.631782434607489
influenced	9.631782434607489
camps	9.631782434607489
speed	9.631782434607489
elected	9.631782434607489
wind	9.631782434607489
games	9.631782434607489
pow	9.631782434607489
defects	9.631782434607489
regular	9.631782434607489
lack	9.631782434607489
greater	9.631782434607489
actions	9.631782434607489
family	9.631782434607489
nations	9.630223486345775
official	9.630223486345775
held	9.273548542407042
missiles	9.210340371976184
yet	9.210340371976184
lon	9.210340371976184
nlf	9.210340371976184
seasons	9.210340371976184
vessels	9.210340371976184
forms	9.210340371976184
musical	9.210340371976184
rummel	9.210340371976184
park	9.210340371976184
tb	9.210340371976184
sw	9.210340371976184
vnpt	9.210340371976184
binh	9.210340371976184
coffee	9.210340371976184
investment	9.210340371976184
yue	9.210340371976184
matter	9.210340371976184
cambodians	9.210340371976184
dextroamphetamine	9.210340371976184
vets	9.210340371976184
grown	9.210340371976184
deep	9.210340371976184
normalizing	9.210340371976184
enterprises	9.210340371976184
telecommunication	9.210340371976184
fastest	9.210340371976184
dewey	9.210340371976184
you	9.210340371976184
spanish	9.210340371976184
nol	9.210340371976184
flags	9.210340371976184
olympic	9.210340371976184
football	9.210340371976184
lang	9.210340371976184
wildlife	9.210340371976184
destinations	9.210340371976184
killings	9.210340371976184
millennium	9.210340371976184
tropical	9.210340371976184
branch	9.210340371976184
defensive	9.210340371976184
henry	9.210340371976184
tours	9.210340371976184
word	9.210340371976184
tchepone	9.210340371976184
han	9.210340371976184
francophonie	9.210340371976184
length	9.210340371976184
format	9.210340371976184
hcmc	9.210340371976184
african	9.210340371976184
readjustment	9.210340371976184
emerged	9.210340371976184
appealed	9.210340371976184
lodge	9.210340371976184
enlisted	9.210340371976184
demonstrated	9.210340371976184
exports	9.210340371976184
electricity	9.210340371976184
maintains	9.210340371976184
embedded	9.210340371976184
division	9.194861227787833
divided	9.194861227787833
domestic	9.162907318741551
ti	9.162907318741551
council	9.162907318741551
policies	9.162907318741551
thu	9.162907318741551
half	9.162907318741551
warfare	9.162907318741551
prevent	9.162907318741551
once	9.162907318741551
nang	9.162907318741551
supplies	9.162907318741551
deployed	9.162907318741551
news	9.162907318741551
gave	9.162907318741551
saw	9.162907318741551
minority	9.162907318741551
medical	9.162907318741551
surrendered	9.162907318741551
possible	9.162907318741551
conducted	9.162907318741551
governments	9.162907318741551
increasing	9.162907318741551
efforts	9.162907318741551
final	9.162907318741551
uprising	9.010913347279288
mostly	9.010913347279288
coast	9.010913347279288
case	9.010913347279288
kingdom	9.010913347279288
production	9.010913347279288
initially	9.010913347279288
nation	9.010913347279288
effort	9.010913347279288
prisoners	9.010913347279288
remain	9.010913347279288
announced	9.010913347279288
backed	9.010913347279288
term	9.010913347279288
then	8.91687359846831
leaders	8.684035604021842
become	8.684035604021842
korea	8.684035604021842
off	8.684035604021842
released	8.684035604021842
collapse	8.427809630281553
ngh	8.427809630281553
races	8.427809630281553
progress	8.427809630281553
robert	8.427809630281553
speech	8.427809630281553
disorder	8.427809630281553
middle	8.427809630281553
together	8.427809630281553
companies	8.427809630281553
phong	8.427809630281553
top	8.427809630281553
towns	8.427809630281553
direct	8.427809630281553
brother	8.427809630281553
wars	8.427809630281553
islands	8.427809630281553
unification	8.427809630281553
defence	8.427809630281553
cover	8.427809630281553
assault	8.427809630281553
particularly	8.427809630281553
montagnard	8.427809630281553
pacific	8.427809630281553
bay	8.427809630281553
effect	8.427809630281553
command	8.427809630281553
remains	8.427809630281553
nhu	8.427809630281553
stories	8.427809630281553
sovereignty	8.427809630281553
inflation	8.427809630281553
cost	8.427809630281553
generally	8.427809630281553
winning	8.427809630281553
joined	8.427809630281553
surrender	8.427809630281553
phuoc	8.427809630281553
accounting	8.427809630281553
ran	8.427809630281553
decades	8.427809630281553
behind	8.427809630281553
attacked	8.427809630281553
defeat	8.427809630281553
religions	8.427809630281553
campaigns	8.427809630281553
capitalist	8.317766166719343
replaced	8.317766166719343
agreed	8.317766166719343
directly	8.317766166719343
strength	8.317766166719343
suffered	8.317766166719343
korean	8.317766166719343
without	8.317766166719343
return	8.317766166719343
until	8.256311398625762
again	8.246616586867397
so	8.246616586867397
relationship	8.246616586867397
recognized	8.246616586867397
diem	8.246616586867397
great	8.246616586867397
british	8.246616586867397
ford	8.246616586867397
carried	8.246616586867397
expanded	8.246616586867397
whose	8.246616586867397
formed	8.246616586867397
financial	8.246616586867397
least	8.246616586867397
authority	8.246616586867397
resulting	8.246616586867397
independent	8.246616586867397
seen	8.246616586867397
commonly	8.246616586867397
transport	8.246616586867397
house	8.246616586867397
st	8.246616586867397
resistance	8.246616586867397
several	8.203523710590845
resulted	8.173209980255852
four	8.173209980255852
guerrillas	8.047189562170502
indicate	8.047189562170502
destruction	8.047189562170502
bloc	8.047189562170502
better	8.047189562170502
organisation	8.047189562170502
lyndon	8.047189562170502
agricultural	8.047189562170502
viewed	8.047189562170502
welcome	8.047189562170502
implemented	8.047189562170502
concessions	8.047189562170502
basic	8.047189562170502
theory	8.047189562170502
battlefield	8.047189562170502
incidents	8.047189562170502
asean	8.047189562170502
classical	8.047189562170502
above	8.047189562170502
extensive	8.047189562170502
headquarters	8.047189562170502
type	8.047189562170502
summer	8.047189562170502
cultivation	8.047189562170502
orders	8.047189562170502
spoken	8.047189562170502
peter	8.047189562170502
monsoon	8.047189562170502
northerners	8.047189562170502
san	8.047189562170502
hmong	8.047189562170502
ordnance	8.047189562170502
massacres	8.047189562170502
giang	8.047189562170502
myths	8.047189562170502
reaction	8.047189562170502
northeast	8.047189562170502
draft	8.047189562170502
capable	8.047189562170502
censorship	8.047189562170502
nurses	8.047189562170502
census	8.047189562170502
dioxin	8.047189562170502
goals	8.047189562170502
prg	8.047189562170502
might	8.047189562170502
j	8.047189562170502
saying	8.047189562170502
rival	8.047189562170502
just	8.047189562170502
occupation	8.047189562170502
nha	8.047189562170502
generals	8.047189562170502
killing	8.047189562170502
engagement	8.047189562170502
tasked	8.047189562170502
age	8.047189562170502
transformed	8.047189562170502
document	8.047189562170502
advantage	8.047189562170502
capturing	8.047189562170502
greatly	8.047189562170502
engaged	8.047189562170502
lunar	8.047189562170502
meeting	8.047189562170502
names	8.047189562170502
overall	8.047189562170502
experiences	8.047189562170502
decree	8.047189562170502
son	8.047189562170502
aligned	8.047189562170502
succeeded	8.047189562170502
bases	8.047189562170502
january	8.033167847311551
officially	7.846848766652113
affairs	7.662384356489861
problems	7.662384356489861
result	7.662384356489861
nationwide	7.662384356489861
arrived	7.6246189861593985
incident	7.6246189861593985
parallel	7.6246189861593985
stated	7.6246189861593985
self	7.6246189861593985
philippines	7.6246189861593985
passed	7.6246189861593985
named	7.6246189861593985
even	7.6246189861593985
roles	7.6246189861593985
already	7.6246189861593985
report	7.6246189861593985
what	7.6246189861593985
influence	7.6246189861593985
presence	7.6246189861593985
three	7.363737193368922
peoples	7.330325854993241
regional	7.330325854993241
ambassador	7.330325854993241
making	7.330325854993241
withdrawn	7.330325854993241
earlier	7.330325854993241
allied	7.330325854993241
accepted	7.330325854993241
maintain	7.330325854993241
white	7.330325854993241
tv	7.330325854993241
open	7.330325854993241
employed	7.330325854993241
voted	7.330325854993241
study	7.330325854993241
canada	7.330325854993241
helicopter	7.330325854993241
initiated	7.330325854993241
working	7.330325854993241
important	7.330325854993241
vice	7.330325854993241
organized	7.330325854993241
association	7.330325854993241
occupied	7.330325854993241
marine	7.330325854993241
example	7.330325854993241
fighters	7.330325854993241
death	7.330325854993241
build	7.330325854993241
particular	7.330325854993241
missions	7.330325854993241
numerous	7.330325854993241
systems	7.330325854993241
process	7.330325854993241
becoming	7.330325854993241
similar	7.330325854993241
himself	7.330325854993241
longer	7.330325854993241
politburo	7.223836825955617
responsible	7.223836825955617
turned	7.223836825955617
ruled	7.223836825955617
imperial	7.223836825955617
promised	7.223836825955617
organisations	7.223836825955617
works	7.223836825955617
show	7.223836825955617
young	7.223836825955617
industrial	7.223836825955617
covering	7.223836825955617
combatants	7.223836825955617
respectively	7.223836825955617
plans	7.223836825955617
damage	7.223836825955617
aimed	7.223836825955617
declaration	7.223836825955617
revolution	7.223836825955617
lived	7.223836825955617
construction	7.223836825955617
view	7.223836825955617
applied	7.223836825955617
exposed	7.223836825955617
quality	7.223836825955617
variety	7.223836825955617
mountain	7.223836825955617
maintained	7.223836825955617
cause	7.223836825955617
suffering	7.223836825955617
ranking	7.223836825955617
research	7.223836825955617
taiwan	7.223836825955617
delegation	7.223836825955617
west	7.223836825955617
expanding	7.223836825955617
context	7.223836825955617
hoa	7.223836825955617
digital	7.223836825955617
intended	7.223836825955617
thousand	7.223836825955617
improve	7.223836825955617
administered	7.223836825955617
politics	7.223836825955617
today	7.223836825955617
league	7.223836825955617
anything	7.223836825955617
measures	7.223836825955617
funding	7.223836825955617
conditions	7.223836825955617
amount	7.223836825955617
positive	7.223836825955617
r	7.223836825955617
lai	7.223836825955617
sending	7.223836825955617
block	7.223836825955617
forests	7.223836825955617
previous	7.223836825955617
gas	7.223836825955617
europe	7.223836825955617
empire	7.223836825955617
deputy	7.223836825955617
students	7.223836825955617
severe	7.223836825955617
nor	7.223836825955617
adopted	7.223836825955617
ancient	7.223836825955617
reduction	7.223836825955617
junta	7.223836825955617
future	7.223836825955617
providing	7.1515587327238705
having	7.1515587327238705
cold	7.1515587327238705
february	7.1515587327238705
law	7.1515587327238705
related	7.1515587327238705
month	7.1515587327238705
did	7.1405936420547125
fell	6.931471805599453
india	6.931471805599453
common	6.931471805599453
ties	6.931471805599453
information	6.931471805599453
terms	6.931471805599453
establishment	6.931471805599453
serving	6.931471805599453
man	6.931471805599453
formal	6.931471805599453
